ac,lomo
100.04,100.015368614
100.164,100.135179237
99.966,99.9695807328
99.994,99.9932410086
100.127,100.120373494
99.951,99.9723915201
99.877,99.8199622107
100.127,100.100482789
99.962,100.014822295
100.08,100.089810614
100.055,99.9973619405
99.968,99.9804619418
100.024,100.01769051
99.815,99.8574001065
99.872,99.906
99.985,100.022735591
99.886,99.8950320173
99.959,99.9776651245
100.138,100.149147976
99.878,99.9283209593
100.03,100.027237308
100.037,100.052574004
99.973,99.9623150237
99.993,100.022512351
100.088,100.08449089
99.971,99.9395793127
100.027,100.035243932
99.941,99.9489076294
99.944,99.9491849805
99.991,99.9574268927
99.926,99.9723841671
99.846,99.9013418098
100.042,100.021429929
100.062,100.071241498
100.028,100.007447435
100.098,100.087027208
99.869,99.8943088322
99.978,99.9815506742
99.837,99.8591962587
100.106,100.086066484
100.119,100.060895434
99.931,99.9493024806
100.064,100.046919059
100.053,100.024224705
99.927,99.9670823743
100.153,100.144589444
99.868,99.9012660843
100.125,100.114699779
99.866,99.9006864588
100.036,100.023261546
100.071,100.054105906
100.026,99.9922135835
100.052,100.069064407
99.945,99.9600563081
99.98,99.9587201059
99.979,99.9536229319
99.894,99.8864116685
100.053,100.068412753
100.043,100.055306739
100.126,100.092270961
99.995,100.007619714
99.972,99.9801125089
100.004,99.9534624199
100.171,100.173299899
100.002,99.9832830105
100.061,100.093667718
100.136,100.110722106
100.004,100.036373592
100.006,100.030475885
100.072,100.053753305
99.95,99.9860243981
100.079,100.088646028
99.904,99.9126675595
99.863,99.926130015
100.156,100.126272386
100.105,100.033226024
99.901,99.9020027437
99.927,99.9429261725
100.199,100.176184561
100.009,99.959784979
100.066,100.036145546
99.962,99.9755066698
100.137,100.124683956
99.925,99.9455452104
99.906,99.921
100.152,100.120068854
99.972,99.941414502
100.11,100.126554856
99.916,99.9744325076
100.122,100.127184702
100.138,100.124843987
100.208,100.168511114
100.171,100.147465134
99.974,99.9709884306
99.968,99.9682979377
99.973,100.037908842
99.912,99.8950641091
99.992,99.9040540697
100.14,100.105080423
99.938,99.949642676
99.942,99.968748865
99.905,99.9244709761
99.998,100.048190004
100.064,100.024017794
100.101,100.104845649
100.212,100.189729972
99.846,99.8966649449
100.095,100.062788787
99.938,99.9334078877
100.119,100.064363264
100.104,100.13619889
99.969,99.9688037757
100.159,100.145835557
100.126,100.128175368
100.049,100.003609982
99.999,99.9633500936
100.122,100.12790426
100.016,99.9739503866
100.075,100.069453921
100.208,100.193301147
100.138,100.110075498
99.932,99.9890074694
100.005,100.008483813
99.93,99.9400328424
100.055,100.06317816
100.035,99.9651478007
99.886,99.9039502568
100.053,99.9762312366
100.057,100.038023749
100.157,100.071275044
99.834,99.8280554994
100.104,100.109582743
100.223,100.200522605
99.995,99.9826811031
99.855,99.9261784191
99.971,99.9654351785
100.001,100.007184191
100.061,100.032434488
100.257,100.27738982
100.094,100.172664505
99.917,99.9381755286
99.828,99.8654330387
99.938,99.9497333031
100.015,100.010622003
99.899,99.9284841962
100.1,100.110369169
99.918,99.9514334194
99.985,99.9887436365
100.049,100.048025773
99.883,99.9229909944
100.068,100.097717185
100.015,99.9952948335
99.973,99.9900880897
99.979,100.024367175
100.067,100.053186771
100.031,100.025865515
100.266,100.273934906
100.091,100.056773214
99.874,99.8873764794
99.94,99.9604896056
100.052,100.024993071
99.997,100.003500603
99.97,100.023882252
100.016,100.051894695
100.103,100.124306166
99.918,99.9752838821
100.057,100.103489476
99.925,99.925621531
100.008,99.956222362
99.97,99.9227562872
99.976,99.997590776
100.2,100.18537812
100.004,100.020704917
99.915,99.8955685151
100.042,100.006928146
100.048,100.035550397
100.109,100.126477891
100.066,100.088665144
100.01,100.012680429
99.938,99.9644443522
99.939,99.9714471272
100.131,100.176165808
99.97,99.9912544406
100.008,99.9966815671
99.96,99.9873280284
100.051,100.082962641
100.092,100.074994845
100.025,100.039110207
99.8,99.8763497831
100.094,100.087070041
99.877,99.8851797026
100.034,100.046540421
100.056,100.0710395
100.033,100.04687091
100.037,100.034673816
100.107,100.098582271
99.975,99.934
99.865,99.9148781935
100.068,100.049827029
100.058,100.052154541
99.951,99.9803539053
99.944,99.9431222868
99.843,99.9167890307
100.1,100.046607243
99.91,99.8900301856
100.132,100.092054309
100.142,100.112135017
99.873,99.9340568552
100.061,100.077306336
100.023,100.020492321
100.059,100.028068512
99.979,99.9732774762
99.967,99.9690737191
99.988,99.998455709
100.095,100.055763083
100.011,99.9876902723
100.075,99.9987112741
99.985,99.9712813137
100.012,100.067551315
100.035,100.019997991
100.101,100.081676019
99.888,99.9055156241
100.167,100.154653014
99.994,100.003256863
99.917,99.9522344366
100.185,100.174939305
100.136,100.161653693
100.036,100.023908868
99.882,99.9227502267
99.873,99.8817282208
100.035,99.9463073733
99.988,99.9713567156
99.95,99.9701528308
99.86,99.8380363302
99.918,99.8798929687
99.995,99.9931938816
99.961,99.9240890511
99.871,99.8884882404
99.775,99.8018868594
99.985,100.02952598
99.96,99.9866929456
99.893,99.8655263677
99.978,99.9761603967
99.867,99.874341698
100.004,100.021112601
99.856,99.8313812717
100.221,100.200016011
99.856,99.8584729253
100.175,100.163770261
99.946,99.9746242212
99.79,99.8466335297
100.112,100.122713554
99.808,99.7801930827
99.999,99.9684832843
100.083,100.099877574
99.947,99.9224458249
99.987,100.000311527
100.0,99.9844149077
99.805,99.8327756175
99.947,99.9801920299
99.932,99.9813058713
100.045,100.013920649
100.049,100.044033018
99.97,99.9600379722
100.003,99.9766612973
100.115,100.099386337
99.913,99.9267157054
100.066,100.050137672
100.064,100.065981809
99.907,99.8819913106
99.908,99.9013040941
100.096,100.091264264
99.928,99.9261987584
100.063,99.9825233136
100.194,100.1683043
99.96,99.9531629046
100.093,100.065232342
99.869,99.8954351658
100.016,99.9823691212
99.832,99.8650693567
100.112,100.071016444
100.09,100.063094689
100.031,99.9884698599
99.933,99.9698032889
100.036,100.020518038
99.883,99.8814099463
100.336,100.281787291
99.993,99.9702492059
99.816,99.8628491946
100.035,100.059335475
100.06,100.03623043
99.809,99.8295011085
100.329,100.309193561
99.933,99.9752498292
100.036,100.066376082
100.092,100.062279259
100.159,100.180330747
100.049,100.039825607
99.933,99.948787693
99.942,99.9250490878
100.122,100.092423118
100.05,100.024855234
100.02,100.049505401
100.159,100.158901421
99.943,99.9879086288
99.906,99.8999667386
100.001,100.002760891
99.913,99.9417831081
99.996,99.9937050043
99.913,99.9230033972
100.116,100.116102854
100.042,100.051000063
100.03,100.024973563
100.026,100.036443016
100.092,100.105499433
99.997,99.9984731398
99.914,99.9389999497
99.985,99.9966534991
99.995,100.00309428
100.044,100.069836571
99.966,100.016092498
99.971,99.9732615541
99.858,99.9307514623
100.131,100.097471505
99.914,99.9592794192
99.89,99.9125451421
100.087,100.11245023
100.152,100.141084564
100.046,100.021620707
100.007,99.9962782547
99.911,99.9000667481
99.934,99.9689580976
100.055,100.06989677
100.06,100.071073541
99.85,99.8601875533
99.901,99.8894588757
99.944,99.9593225407
99.944,99.9144083206
100.021,100.023924607
100.003,100.008822115
99.855,99.8715662616
100.043,100.036298629
99.867,99.8124717505
100.209,100.179170473
99.751,99.7853030607
100.146,100.148456195
99.865,99.8427478015
100.056,100.136064568
100.051,100.044225427
100.126,100.127721136
99.958,99.9900885317
99.948,99.9645312706
100.154,100.144481773
100.016,100.022685894
100.117,100.109435538
99.923,99.9342072695
100.067,100.056583319
99.9,99.895796928
99.992,100.007122596
100.059,100.05575232
100.237,100.182785684
99.94,99.9378618157
100.093,100.092898327
100.046,100.104223718
99.845,99.8801198679
100.209,100.158061058
99.887,99.9644910933
100.158,100.14249882
99.772,99.8361914732
100.052,100.065035714
100.024,100.010133854
99.902,99.9367508643
99.945,99.9626139928
99.901,99.904188957
99.818,99.8362192798
99.981,100.006968353
99.957,99.8921758318
100.117,100.097098271
100.113,100.083273989
100.006,100.052661578
100.004,100.013179034
100.143,100.140966629
100.019,100.000420694
100.061,100.029756186
100.003,99.9908861528
99.871,99.8910506845
100.1,100.095748811
100.127,100.11728068
99.994,100.028394987
100.005,100.032211813
99.945,99.9911455068
100.008,100.03128577
100.067,100.123520979
100.146,100.132533189
100.163,100.214413226
99.936,99.9334525147
99.935,99.9474898408
100.103,100.170356839
100.022,100.047168145
99.926,99.9055723332
99.85,99.8377208912
100.089,100.044011987
100.056,100.050311357
100.024,99.9997498762
99.985,100.000045064
99.813,99.8698794991
100.138,100.127291627
100.013,99.9933581314
100.059,100.056024397
99.89,99.9114165993
99.963,99.9422262572
100.08,100.087818542
100.07,100.080339393
99.955,99.9791992103
99.838,99.8805633344
99.852,99.8820802839
100.038,100.042387652
99.934,99.9027080753
99.965,99.9805925282
100.036,100.01333561
99.965,99.9743412721
100.049,100.0394097
99.826,99.8389260756
99.987,100.014641535
100.102,100.064886913
100.169,100.171689308
100.043,100.018973133
100.006,100.039058035
99.679,99.7130096717
100.094,100.139373862
99.966,99.9832989226
100.055,100.125114767
100.161,100.122199649
99.943,99.9249276142
99.97,99.9899377019
100.023,100.02717799
100.064,100.026650921
99.912,99.9300326471
99.894,99.9219239515
99.895,99.9034716923
100.209,100.191
100.149,100.181688729
99.896,99.8886204895
99.942,100.001348942
100.02,100.005555409
99.998,100.006
100.104,100.075614346
100.023,100.014697717
100.069,100.073643986
100.09,100.116364791
100.156,100.096337135
100.118,100.166337942
99.957,99.9902213457
100.196,100.19793743
99.936,99.9483775209
99.98,100.005236068
99.974,100.00373507
100.038,99.9945955553
100.163,100.19022598
100.08,100.081792926
99.896,99.9400932778
100.016,100.032328279
99.936,99.9553044877
100.084,100.118610594
99.944,99.9262280254
99.932,99.9737705104
99.889,99.8723794007
99.969,99.9888527455
100.006,100.052251791
99.972,99.9846904866
100.062,100.013338447
100.079,100.050079055
100.028,100.025622532
100.134,100.122282747
100.002,100.001567756
100.081,100.040197708
99.976,99.9769220246
99.858,99.8794414949
100.127,100.095213051
99.877,99.8935775318
100.141,100.109658693
100.063,100.052670922
100.009,99.9742797065
100.191,100.171844411
99.943,99.9802778636
99.996,100.017352229
99.95,99.9744521096
99.971,99.9494338072
99.961,99.9064299956
100.003,100.010356352
100.0,99.9410386227
99.881,99.8840673942
99.951,99.9832264419
100.015,100.019
100.046,99.9840724461
99.987,100.004003968
100.05,100.047898718
99.924,99.909654496
99.941,99.9665670076
100.243,100.213286433
99.989,99.9931847656
99.89,99.8661054386
100.183,100.157314648
100.069,100.028660408
100.033,100.005374964
100.085,100.056352464
100.106,100.061855084
100.184,100.135398427
99.911,99.8683486611
99.986,100.03812681
100.05,100.012162323
100.132,100.12930519
99.901,99.9511129626
100.046,100.063355536
99.955,99.9609016085
99.924,99.9663050212
99.999,99.958620213
100.068,100.079051079
99.816,99.8865948115
99.95,99.961121647
99.881,99.8832194325
99.958,99.9058829393
100.029,100.053785548
99.898,99.8744590948
100.053,100.125698785
100.058,100.035658072
100.027,100.043177619
100.041,100.082714453
99.873,99.8990842036
100.205,100.183700094
99.903,99.9080277035
99.815,99.821556711
99.976,99.9212746351
100.0,99.9836210706
100.048,100.077541903
100.049,100.087482247
100.174,100.147837647
99.973,100.005673306
99.959,99.9979040037
100.171,100.185112594
99.983,99.9825555035
100.036,99.9993277311
100.087,100.068403581
99.9,99.9132844835
100.001,100.003289543
100.019,100.033308396
100.029,99.9793766821
99.991,100.017731476
100.062,100.08050827
100.015,99.9663218149
100.207,100.207788533
99.945,99.9564337765
100.034,100.020928342
100.073,100.070339078
100.091,100.099203233
100.044,100.021556965
100.045,100.048493171
100.264,100.236432457
99.977,99.952160508
100.066,100.096742357
99.868,99.8913153194
100.027,100.053495741
99.846,99.8885872983
100.155,100.128902604
99.975,99.9878186108
99.82,99.8252331488
100.035,100.017636311
99.994,100.02075865
100.274,100.264801076
100.056,100.110234722
99.941,99.9891756117
99.912,99.9324751029
99.918,99.8832156229
100.28,100.238750088
100.085,100.091449409
99.919,99.8900527939
100.075,100.036144669
100.03,100.010143606
100.131,100.128925895
100.053,100.088216689
100.069,100.08074773
100.044,100.077649893
99.959,99.9663504614
100.003,99.987398096
99.918,99.8635131803
100.013,100.011521764
99.906,99.9323545407
99.993,100.009680686
100.066,100.041097292
100.032,100.017306496
99.981,99.9962219548
99.997,99.9721883845
99.932,99.9448724146
99.994,100.004465593
100.103,100.077476782
100.056,100.049174402
99.869,99.8604513597
100.064,100.072996182
99.987,99.9836206977
99.892,99.8835170117
100.029,100.022566733
100.058,100.085022298
99.84,99.8616591886
100.107,100.095046894
99.866,99.8917702124
99.714,99.7754652646
100.022,100.017719629
100.024,100.007486029
99.961,99.9370194025
99.833,99.9057677938
100.221,100.200228543
100.14,100.176438502
100.045,100.034945716
99.911,99.9410188663
100.193,100.155
99.892,99.932954763
100.013,99.9824907795
99.85,99.9106645266
99.918,99.9267119927
100.121,100.123617226
100.178,100.179247374
100.117,100.082322906
99.854,99.9042509027
99.963,99.9782776255
100.049,100.038117054
99.948,99.9666941962
100.015,100.00266763
99.941,99.9939191512
100.049,100.02400173
100.218,100.226059111
99.919,99.8905827772
100.033,100.021789313
99.896,99.8597046073
100.024,100.035211832
99.895,99.9264549204
99.932,99.9596183016
100.027,100.048699172
99.914,99.9432253015
99.971,99.9741305436
99.869,99.9079563285
100.073,100.054804026
99.978,99.9641662259
100.125,100.12736994
99.952,99.9770970782
99.987,100.010845663
99.924,99.9007275211
100.105,100.075520383
100.143,100.126299561
99.831,99.8345559064
100.031,100.090582885
99.929,100.001438623
100.019,99.9641088352
100.088,100.130476251
100.034,100.039246471
99.924,99.9304211048
99.988,100.001389671
100.002,100.039343856
99.962,99.9600317273
100.093,100.086057446
99.956,99.9773209127
100.014,100.002151404
99.914,99.9029740427
99.924,99.9480344979
99.936,99.955116664
100.015,100.009112498
99.835,99.8348233106
100.089,100.06838403
100.001,100.019025699
99.961,99.935363482
99.93,99.9729925207
99.911,99.9038297605
100.209,100.152478534
100.118,100.135956048
100.004,99.9828436995
100.019,100.003160961
100.043,100.009866912
99.967,99.9682612349
100.073,100.060472441
99.77,99.830855755
99.954,99.9326605636
99.966,100.008613229
100.03,100.049230546
100.048,100.050367368
99.912,99.9144583935
100.005,99.988
100.043,100.066001369
99.837,99.8817659694
100.017,100.033443887
99.972,99.9838074535
99.949,99.9578377427
100.154,100.14437377
99.925,99.9329518674
99.942,99.9646274108
100.097,100.127517389
100.001,99.9683595071
99.894,99.9231031215
99.958,99.9617159582
100.14,100.137193811
99.971,99.9860601335
100.093,100.088583457
100.004,100.005792755
99.925,99.925698192
99.884,99.9156978925
100.019,99.9863963628
99.931,99.959
99.794,99.7561798775
99.882,99.9144792128
100.071,100.067845599
99.951,99.9439278275
100.087,100.091832639
100.081,100.077460654
99.822,99.8313136168
99.838,99.8401685567
100.209,100.153592812
99.897,99.9614093267
100.177,100.174671341
100.053,100.031163686
100.073,100.080696362
99.894,99.9132551395
99.96,99.9644422856
99.944,99.9536061866
100.047,100.036889355
99.992,99.9642722927
99.96,99.9969963599
99.964,99.9076936243
99.894,99.8923452048
100.057,100.027753802
99.978,99.9830117262
100.054,100.030272543
100.005,100.041551979
99.848,99.8681959202
100.017,99.9855255134
100.243,100.265338728
100.01,100.039510197
99.892,99.8770235505
99.805,99.8294042497
100.07,100.063691557
99.975,99.9706529375
100.125,100.129476324
100.01,100.009368814
100.071,100.048649407
100.024,100.001102422
99.972,99.9568821704
99.794,99.8055751857
100.096,100.072082837
99.849,99.8606795641
99.998,100.018450708
100.056,100.02891278
100.027,99.981323391
99.919,99.9272522897
100.131,100.080513542
100.127,100.113262501
99.875,99.9065535775
99.951,99.9628481595
99.873,99.9061346093
100.033,100.074171895
99.915,99.9386825216
99.99,99.9650075109
100.057,100.117396256
99.961,99.9705683552
100.133,100.112439775
100.076,100.150019972
100.079,100.028271169
100.047,100.028027146
99.88,99.8918883314
100.043,100.033192061
99.829,99.8495657489
99.904,99.9134656487
100.092,100.091347784
99.919,99.9365156116
99.976,100.007398855
100.094,100.147610114
100.002,100.026062134
100.009,100.028238795
100.018,100.0349042
100.059,100.080178827
100.167,100.174926108
100.164,100.152475863
99.967,99.9999592153
100.142,100.138582131
100.068,100.082816015
100.037,100.032796435
99.992,99.9842609302
99.95,100.002316828
100.008,100.018539611
100.034,99.9914781122
99.964,99.9363860482
100.005,99.944811875
99.835,99.8618144279
100.043,100.06948858
99.846,99.8477427127
100.287,100.31821322
100.04,100.082449624
100.032,99.9962028018
99.992,100.02757153
99.891,99.9541686346
100.041,100.061584112
100.239,100.201922757
99.978,99.9802090268
100.104,100.073200439
99.99,100.023260324
100.033,100.074162427
100.094,100.117778636
99.992,100.001703818
100.007,100.025496356
99.906,99.9200292692
100.178,100.139645966
100.006,100.01352787
100.043,100.020146423
99.877,99.8921181056
99.927,99.8578592662
100.057,100.042720666
100.253,100.162543707
100.065,100.045725557
100.082,100.063579665
99.932,99.938281462
100.09,100.102071949
100.051,100.064381393
100.105,100.05718348
100.175,100.155279723
100.104,100.108235344
99.915,99.9707294677
100.069,100.065449687
100.104,100.096136304
99.879,99.9166601159
100.109,100.124526818
100.044,99.9862198273
99.758,99.787524494
99.989,99.9746979295
100.03,100.006764615
100.074,100.041277647
100.097,100.078960011
100.052,100.087093504
100.028,100.086698593
100.01,100.02639892
100.12,100.078423195
99.835,99.894757989
99.851,99.8807183062
99.848,99.8666292593
100.095,100.133713263
99.935,99.963291985
100.041,100.002376649
100.014,100.027722982
100.062,100.060101502
100.085,100.070242249
99.97,99.9996154931
99.936,99.967803012
100.028,100.036237949
99.924,99.9146500065
100.014,100.045277556
99.871,99.9182128887
100.011,100.003337031
100.063,100.058767871
100.098,100.09382046
100.218,100.160470044
99.995,100.003396133
99.796,99.8006417381
100.097,100.06281732
99.999,99.9712964054
100.001,100.027370306
99.819,99.8633326444
99.812,99.8616402486
99.95,99.9650570504
99.973,99.962204196
100.027,99.9993965342
100.015,100.019369276
100.01,99.9923217447
99.95,99.9935686945
100.052,100.050797593
99.938,99.9721462688
99.97,99.9568389866
99.843,99.9261872375
99.978,99.9710082034
99.804,99.8322052244
100.075,100.069428096
99.971,99.9963139926
99.989,100.019716558
99.81,99.8304266259
99.991,99.9681193264
100.121,100.125140436
100.082,100.088285297
99.927,99.8842974205
100.332,100.261203664
100.087,100.06386953
100.013,100.024265138
99.942,99.9491808473
99.947,100.00421656
99.963,99.9613308024
100.121,100.133842112
99.876,99.9265530492
99.973,99.9691885888
100.024,100.053614297
99.89,99.9628146784
99.925,99.8981922417
100.156,100.165289154
99.979,100.012757786
99.903,99.9527976004
99.963,99.972419235
100.182,100.140326417
100.049,100.049242745
99.958,99.9908423554
100.03,100.018637689
100.049,100.04505597
100.047,100.01719611
100.005,100.003251522
99.748,99.7249262252
100.006,100.015323072
100.107,100.108859179
99.945,99.8832978322
100.149,100.133463575
99.989,99.9852721028
100.028,100.046742368
100.015,100.017276046
100.129,100.058839143
100.051,100.04750948
100.051,100.048311277
99.953,99.9696640463
100.157,100.142620615
100.055,100.09630511
100.059,100.036181854
99.847,99.8589672506
99.948,99.9782215862
99.924,99.9162825788
99.918,99.9704369258
99.987,99.9989062107
100.124,100.134300192
100.023,100.026528249
99.99,100.033771395
99.92,99.8885490086
100.128,100.105263717
99.963,99.9412142286
100.085,100.109305517
99.999,100.033064114
99.935,99.946226565
100.021,100.028552417
99.919,99.9362183657
100.2,100.135656741
100.236,100.204493007
100.038,100.02954908
100.038,100.004943292
99.953,99.9851976477
99.979,99.970009877
100.032,99.9843222218
100.063,100.048357412
99.959,100.002459386
100.0,100.010057605
99.975,99.9947161353
99.949,99.9361861992
99.834,99.8536122082
100.038,100.039439311
100.01,100.0165931
100.054,100.075261105
100.065,100.093265088
99.866,99.8865390305
99.912,99.9113225973
99.855,99.8867243819
99.983,99.9805225506
100.039,100.057683587
99.816,99.81726734
99.996,99.9849888123
99.977,99.9669483534
100.007,100.051046923
100.058,100.0416969
99.966,100.02168271
100.02,100.038722736
100.147,100.139254485
100.086,100.101763788
99.937,99.9705469925
99.971,99.9554071969
100.029,100.034603641
100.034,100.035584448
99.926,99.932302741
99.961,99.9410178147
99.937,99.9472832481
100.181,100.156814365
99.791,99.8639843349
100.071,100.086045207
99.99,100.009715957
99.848,99.8833583055
100.143,100.141777459
100.173,100.138309344
99.938,99.9046785902
99.974,99.9706828168
99.971,99.9958335911
100.013,100.050166578
99.928,99.9681599411
99.993,99.9521546737
99.951,99.9583219103
100.056,100.034148533
100.058,100.027771999
99.988,99.9919866974
100.023,100.072703171
100.129,100.125533842
99.841,99.8489097458
100.162,100.13266732
99.909,99.9274486232
100.037,100.00361339
100.047,100.087155
100.002,100.004027734
100.132,100.105925627
99.932,99.9752699418
99.961,99.927562206
100.113,100.100463835
100.007,99.9840977886
99.995,99.9973238117
99.888,99.9278181854
99.941,99.9602928647
100.09,100.135134997
100.063,100.068065179
99.999,100.000237528
99.952,99.9805108921
100.035,100.080205226
99.994,99.9883157052
99.928,99.9002513743
100.007,100.033778611
100.033,100.037165168
100.067,100.106471371
99.895,99.9517159506
99.962,99.9922523973
100.118,100.13457641
100.078,100.06841017
99.908,99.9304284669
100.027,100.071824209
100.128,100.129692092
99.909,99.9121427157
100.111,100.07947389
99.999,99.9363389909
99.982,100.002448033
100.203,100.275111333
100.121,100.089640926
100.151,100.117206803
99.955,99.9610253968
100.176,100.161072571
100.02,100.028701693
99.962,99.9024034228
100.096,100.081988754
99.846,99.8633807658
100.009,100.013285444
100.058,100.033453516
100.038,100.025318321
99.973,99.9922264315
99.959,99.9506622392
99.996,100.018015821
99.905,99.9545028327
99.964,99.9336720587
100.123,100.066586069
99.879,99.9070184438
99.849,99.8836400774
100.016,100.013157091
99.896,99.8865346468
100.002,99.951495138
99.959,99.9612654596
100.086,100.051758624
99.96,99.9801437523
99.876,99.9296067736
100.125,100.129632268
100.05,100.064514937
99.853,99.8361547063
99.991,99.974035517
100.0,99.9956329809
100.07,100.053533139
99.859,99.8756612248
99.963,99.9614616765
99.94,99.9241582795
100.194,100.174249586
99.986,99.9627858271
99.885,99.8905233249
100.034,100.016075433
99.85,99.8970850243
100.103,100.108274092
99.949,99.9917458653
99.975,99.9896470973
99.947,99.9061969453
99.918,99.9748885174
99.959,100.004022889
100.059,100.077203878
99.928,99.9294789245
100.004,99.9953792482
100.083,100.095793782
99.916,99.9601937096
100.009,100.015365425
99.899,99.9371349224
99.943,99.9102854
99.99,100.0157589
99.837,99.7852430456
99.873,99.90587939
100.039,100.022221083
99.981,99.9566404269
100.103,100.086294484
99.965,99.9505254739
100.138,100.125159661
99.934,99.9571115075
99.897,99.9144552327
100.04,100.072753698
99.955,99.9621604215
100.138,100.174075065
100.011,100.017781386
99.907,99.9748661714
99.957,99.9430715571
100.235,100.17303428
99.982,99.9890975078
99.956,99.9222200089
100.053,100.027235897
99.915,99.8915523405
100.033,100.018
100.003,100.003541991
100.017,100.054642274
100.003,99.9938710153
100.102,100.043136036
99.936,99.9543268883
100.144,100.132617092
100.233,100.221476205
100.219,100.126781469
100.031,100.02703206
99.998,99.9915451992
100.157,100.207059827
99.956,99.9695647776
100.126,100.072344537
99.947,99.9554662362
100.009,100.023833008
100.054,100.0585574
99.868,99.8747054951
99.801,99.8892007637
100.105,100.06393457
100.001,99.988398964
99.939,99.9265001736
99.93,99.9456677094
100.155,100.148192147
100.072,100.058739614
99.962,100.001259226
100.138,100.128176358
100.04,100.042181495
99.912,99.924778244
100.083,100.049686338
99.989,99.9955148529
100.099,100.137492055
99.948,99.9750420733
99.945,99.9742057081
99.884,99.8728179707
99.877,99.8825863251
100.115,100.109099209
100.031,100.043558582
100.009,100.008899118
99.976,99.944249055
99.907,99.880154541
100.036,100.050744116
99.967,100.02437684
99.804,99.8346199415
99.938,99.9620209286
99.916,99.9261181785
100.086,100.092792635
100.174,100.174674674
99.874,99.8621449296
99.813,99.8108652843
99.836,99.8620602612
99.844,99.832
100.004,99.9725017903
100.185,100.141377464
100.062,100.035372357
99.993,100.026590942
100.026,100.032471157
99.978,100.038515038
100.147,100.132377453
100.121,100.130012718
100.053,100.076706437
99.905,99.940537604
99.919,99.9029593976
100.003,100.003714741
99.997,100.032387203
99.965,99.969261552
100.002,99.997938212
99.944,99.9421763684
99.936,99.8992326499
99.93,99.9505040238
100.063,100.005095387
99.975,100.016188155
100.02,100.054511406
99.926,99.9223646576
100.13,100.100528193
100.003,100.014117384
99.997,99.9778882803
99.903,99.9105136062
99.87,99.8728129423
99.907,99.8956589892
99.972,99.9773025882
100.094,100.057750838
99.901,99.9247866421
99.884,99.9107916726
100.149,100.135454577
99.954,99.9443227578
100.1,100.060368364
99.873,99.9103648845
100.06,100.013724242
100.023,100.024275892
100.049,100.01250745
99.982,99.9965251821
100.108,100.116459856
100.115,100.126922556
100.017,100.051039551
100.03,100.036178725
100.083,100.117271026
100.003,99.9646373528
100.004,100.022205288
100.131,100.155193155
100.231,100.21742556
99.905,99.9130535577
99.895,99.9320499084
99.998,100.047828684
100.122,100.086135709
100.132,100.099242133
99.985,99.9643444732
99.96,99.9436371845
99.829,99.8969595051
100.057,100.033584614
99.993,100.030041259
99.995,99.9540301594
99.795,99.8131100746
100.029,100.026208637
100.076,100.084644147
99.947,99.9562321244
99.972,99.9138840257
99.943,99.985
100.043,100.034158321
99.969,99.9965368853
100.145,100.144365098
99.993,99.9884228943
100.055,100.069636988
99.985,99.9956878373
99.887,99.951787702
99.909,99.9371607206
99.97,99.974302701
99.93,99.9204547915
99.992,100.007334177
100.053,100.006141109
100.141,100.139380896
99.94,99.9581639379
100.137,100.144001123
99.742,99.759011723
100.199,100.208722677
99.856,99.8211422522
99.971,99.9295336728
99.732,99.7625477184
99.913,99.9303266615
99.99,100.01093824
99.944,99.9462119067
99.94,99.9430437164
100.047,100.024774508
99.886,99.9033868036
99.936,99.9609200281
100.097,100.052580549
100.038,100.029218509
100.003,100.002057616
100.075,100.088248658
100.014,100.02165809
100.124,100.1152048
99.971,99.8792856649
99.911,99.8915045581
100.03,100.036329765
100.016,100.047812106
100.044,99.991402202
100.049,100.066226707
100.048,100.048846161
100.113,100.183510265
99.921,99.9586434198
100.006,100.037681544
99.969,99.938
100.036,100.018825177
100.08,100.036199736
100.022,100.021838952
99.982,100.009045752
100.059,100.073776283
99.773,99.7949362777
100.024,100.04051467
100.146,100.196045909
99.998,100.02004997
100.025,100.030544791
99.926,99.9884937715
100.07,100.03926666
99.822,99.8153277027
100.094,100.091249809
100.201,100.176019735
99.976,99.9726978151
99.934,99.9672760198
100.08,100.088193517
99.906,99.9232813782
100.011,100.058847492
99.918,99.917138242
99.735,99.7857944906
100.141,100.135484829
99.851,99.8723022585
99.932,99.9541324593
99.719,99.7794206506
100.081,100.056231085
99.796,99.787153949
100.153,100.179369193
100.012,100.069461739
100.078,100.077324347
100.01,99.9872161764
99.99,99.9626190201
99.959,99.9876782626
99.973,99.9547723591
99.858,99.853883517
99.934,99.962331639
100.036,100.049355412
99.93,99.9236133219
100.129,100.184193889
99.997,100.001732815
99.956,99.9953310995
99.944,99.9628939114
99.843,99.8526113475
99.82,99.8162923584
100.074,100.109039007
99.972,99.9882453901
99.989,99.9764540234
99.964,99.993
99.935,99.9586883471
100.053,100.041352219
100.045,100.011052108
99.938,99.9554379182
100.057,100.103906962
100.015,100.009022366
99.903,99.9134246888
100.135,100.196496738
99.787,99.7979571131
99.989,99.9846442524
99.934,99.9374190033
99.945,99.9583417213
100.171,100.226681825
99.919,99.9620854071
100.094,100.079390937
100.038,100.0641618
100.18,100.177230441
100.076,100.036971347
99.955,99.9933614572
99.968,99.9922302566
100.024,100.009297361
99.878,99.855760492
100.036,100.01413112
99.924,99.9519999728
100.01,99.9511967671
100.019,100.033268428
99.989,100.00615113
99.964,99.9741514473
100.094,100.070697498
